,,881621455793,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455793,,,,,,,,,,,$15.44,,,,
,,881621455794,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455794,,,,,,,,,,,$15.44,,,,
,,881621455795,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,27.67,,,$20.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455795,,,,,,,,,,,$36.19,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001",,881621455798,,,,,,,,,,$0.75,,,,28.33,,,$21.25,,,,
10/11/2019 -,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
10/09/2020,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621455798,,,,,,,,,,,$36.69,,,,
,,881621455920,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455920,,,,,,,,,,,$15.44,,,,
,,881621456216,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,87.00,,,$65.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456216,,,,,,,,,,,$80.69,,,,
,,881621456219,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,84.33,,,$63.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456219,,,,,,,,,,,$78.69,,,,
,,881621456637,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456637,,,,,,,,,,,$15.44,,,,
,,881621456941,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,86.00,,,$64.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456941,,,,,,,,,,,$79.94,,,,
,,881621456945,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,87.33,,,$65.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456945,,,,,,,,,,,$80.94,,,,
,,881621456953,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456953,,,,,,,,,,,$15.44,,,,
,,881621457058,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457058,,,,,,,,,,,$15.44,,,,
,,881621457059,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457059,,,,,,,,,,,$15.44,,,,
,,881621457309,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457309,,,,,,,,,,,$15.44,,,,
,,881621457512,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,85.67,,,$64.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457512,,,,,,,,,,,$79.69,,,,
,,881621457513,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,3.67,,,$2.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457513,,,,,,,,,,,$18.19,,,,
,,881621457515,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,87.00,,,$65.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457515,,,,,,,,,,,$80.69,,,,
,,881621457554,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457554,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
1305M319FNRMA,,881621457560,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
0221 P20001,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621457560,,,,,,,,,,,$15.44,,,,
10/11/2019 -,,,,,,,,,,,,,,,,,,,,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
10/09/2020,,881621457795,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621457795,,,,,,,,,,,$15.44,,,,
,,881621457911,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457911,,,,,,,,,,,$15.44,,,,
,,881621457914,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457914,,,,,,,,,,,$15.44,,,,
,,881621458053,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458053,,,,,,,,,,,$15.44,,,,
,,881621458245,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458245,,,,,,,,,,,$15.44,,,,
,,881621458246,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,12.67,,,$9.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data,,,,$1.65,,,,1.00,,,$1.65,,,,
,,,,,,,,Call,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621458246,,,,,,,,,,,$26.59,,,,
,,881621458248,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458248,,,,,,,,,,,$15.44,,,,
,,881621458249,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,12.33,,,$9.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458249,,,,,,,,,,,$24.69,,,,
,,881621458250,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,32.67,,,$24.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data,,,,$1.65,,,,1.67,,,$2.75,,,,
,,,,,,,,Call,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621458250,,,,,,,,,,,$42.69,,,,
,,881621458254,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458254,,,,,,,,,,,$15.44,,,,
,,881621458255,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458255,,,,,,,,,,,$15.44,,,,
,,881621458289,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,33.33,,,$25.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data,,,,$1.65,,,,15.33,,,$25.30,,,,
,,,,,,,,Call,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621458289,,,,,,,,,,,$65.74,,,,
,,881621458296,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,17.67,,,$13.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458296,,,,,,,,,,,$28.69,,,,
,,881621458298,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,15.67,,,$11.75,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881621458298,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458298,,,,,,,,,,,$27.19,,,,
,,881621458299,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,18.67,,,$14.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,1.67,,,$2.75,,,,
,,,,,,,,Total for 881621458299,,,,,,,,,,,$32.19,,,,
,,881621458300,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458300,,,,,,,,,,,$15.44,,,,
,,881621458674,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,23.67,,,$17.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458674,,,,,,,,,,,$33.19,,,,
,,881621458776,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,42.00,,,$31.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458776,,,,,,,,,,,$46.94,,,,
,,881621458778,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,5.00,,,$3.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458778,,,,,,,,,,,$19.19,,,,
,,881621466268,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466268,,,,,,,,,,,$15.44,,,,
,,881621466275,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466275,,,,,,,,,,,$15.44,,,,
,,881621466282,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,11.67,,,$8.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,6.33,,,$10.45,,,,
,,,,,,,,Total for 881621466282,,,,,,,,,,,$34.64,,,,
,,881621466286,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,6.67,,,$5.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,18.67,,,$30.80,,,,
,,,,,,,,Total for 881621466286,,,,,,,,,,,$51.24,,,,
,,881621466287,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,11.67,,,$8.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,17.00,,,$28.05,,,,
,,,,,,,,Total for 881621466287,,,,,,,,,,,$52.24,,,,
,,881621466289,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,15.67,,,$11.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881621466289,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,14.33,,,$23.65,,,,
,,,,,,,,Total for 881621466289,,,,,,,,,,,$50.84,,,,
,,881621466323,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466323,,,,,,,,,,,$15.44,,,,
,,881621466324,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,36.67,,,$27.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466324,,,,,,,,,,,$42.94,,,,
,,881621466412,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466412,,,,,,,,,,,$15.44,,,,
,,881621466528,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466528,,,,,,,,,,,$15.44,,,,
,,881621466529,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,46.33,,,$34.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466529,,,,,,,,,,,$50.19,,,,
,,881621466530,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,48.00,,,$36.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466530,,,,,,,,,,,$51.44,,,,
,,881621466633,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466633,,,,,,,,,,,$15.44,,,,
,,881621466635,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466635,,,,,,,,,,,$15.44,,,,
,,881621466638,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466638,,,,,,,,,,,$15.44,,,,
,,881621466639,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466639,,,,,,,,,,,$15.44,,,,
,,881621466642,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466642,,,,,,,,,,,$15.44,,,,
,,881621466644,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466644,,,,,,,,,,,$15.44,,,,
,,881621466771,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,52.00,,,$39.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466771,,,,,,,,,,,$54.44,,,,
,,881621466778,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466778,,,,,,,,,,,$15.44,,,,
,,881621466784,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,79.00,,,$59.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466784,,,,,,,,,,,$74.69,,,,
,,881621466789,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466789,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881621466792,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466792,,,,,,,,,,,$15.44,,,,
,,881621466801,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,71.33,,,$53.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,52.67,,,$86.90,,,,
,,,,,,,,Total for 881621466801,,,,,,,,,,,$155.84,,,,
,,881621466835,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,4.67,,,$3.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,9.00,,,$14.85,,,,
,,,,,,,,Total for 881621466835,,,,,,,,,,,$33.79,,,,
,,881621466836,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,15.33,,,$11.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,14.67,,,$24.20,,,,
,,,,,,,,Total for 881621466836,,,,,,,,,,,$51.14,,,,
,,881621466840,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,13.00,,,$9.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,27.00,,,$44.55,,,,
,,,,,,,,Total for 881621466840,,,,,,,,,,,$69.74,,,,
,,881621466842,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,192.00,,,$144.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,304.00,,,$501.60,,,,
,,,,,,,,Total for 881621466842,,,,,,,,,,,$661.04,,,,
,,881621466844,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,4.00,,,$3.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,17.00,,,$28.05,,,,
,,,,,,,,Total for 881621466844,,,,,,,,,,,$46.49,,,,
,,881621466879,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466879,,,,,,,,,,,$15.44,,,,
,,881621466950,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466950,,,,,,,,,,,$15.44,,,,
,,881621466951,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,41.00,,,$30.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466951,,,,,,,,,,,$46.19,,,,
,,881621467000,,,90217-90101,,,Iridium Subscription Fee,,,,$47.99,,,,1.00,,,$47.99,,,,
,,,,,,,,Total for 881621467000,,,,,,,,,,,$47.99,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881621467019,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,33.33,,,$25.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467019,,,,,,,,,,,$40.44,,,,
,,881621467020,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467020,,,,,,,,,,,$15.44,,,,
,,881621467054,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,14.00,,,$10.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,7.67,,,$12.65,,,,
,,,,,,,,Total for 881621467054,,,,,,,,,,,$38.59,,,,
,,881621467318,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,41.00,,,$30.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467318,,,,,,,,,,,$46.19,,,,
,,881621467360,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,93.33,,,$70.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467360,,,,,,,,,,,$85.44,,,,
,,881621467361,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,123.33,,,$92.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467361,,,,,,,,,,,$107.94,,,,
,,881621467362,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,92.67,,,$69.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467362,,,,,,,,,,,$84.94,,,,
,,881621467443,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467443,,,,,,,,,,,$15.44,,,,
,,881621467444,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467444,,,,,,,,,,,$15.44,,,,
,,881621467445,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,31.33,,,$23.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467445,,,,,,,,,,,$38.94,,,,
,,881621467686,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467686,,,,,,,,,,,$15.44,,,,
,,881621467702,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467702,,,,,,,,,,,$15.44,,,,
,,881621467703,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,35.33,,,$26.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467703,,,,,,,,,,,$41.94,,,,
,,881621467706,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467706,,,,,,,,,,,$15.44,,,,
,,881621467707,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467707,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881622400953,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400953,,,,,,,,,,,$15.44,,,,
,,881622400954,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400954,,,,,,,,,,,$15.44,,,,
,,881622400956,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400956,,,,,,,,,,,$15.44,,,,
,,881622400976,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,84.00,,,$63.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400976,,,,,,,,,,,$78.44,,,,
,,881622400977,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,0.33,,,$0.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400977,,,,,,,,,,,$15.69,,,,
,,881622400983,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,1.00,,,$0.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400983,,,,,,,,,,,$16.19,,,,
,,881622429819,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,1.33,,,$1.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$11.95,,,,1.00,,,$11.95,,,,
,,,,,,,,Total for 881622429819,,,,,,,,,,,$12.95,,,,
,,881622429820,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429820,,,,,,,,,,,$15.44,,,,
,,881622429821,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,2.33,,,$1.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$11.95,,,,1.00,,,$11.95,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,152.67,,,$251.90,,,,
,,,,,,,,Total for 881622429821,,,,,,,,,,,$265.60,,,,
,,881622429822,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,2.00,,,$1.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$11.95,,,,1.00,,,$11.95,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,72.67,,,$119.90,,,,
,,,,,,,,Total for 881622429822,,,,,,,,,,,$133.35,,,,
,,881622429823,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,0.67,,,$0.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$11.95,,,,1.00,,,$11.95,,,,
,,,,,,,,Total for 881622429823,,,,,,,,,,,$12.45,,,,
,,881622429824,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,2.00,,,$1.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$11.95,,,,1.00,,,$11.95,,,,
,,,,,,,,Total for 881622429824,,,,,,,,,,,$13.45,,,,
,,881622429826,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,2.33,,,$1.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$11.95,,,,1.00,,,$11.95,,,,
,,,,,,,,Total for 881622429826,,,,,,,,,,,$13.70,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
