,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456219,,,,,,,,,,,$77.94,,,,
,,881621456637,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456637,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,881621456941,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,90.67,,,$68.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456941,,,,,,,,,,,$83.44,,,,
,,881621456945,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,83.33,,,$62.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456945,,,,,,,,,,,$77.94,,,,
,,881621456953,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456953,,,,,,,,,,,$15.44,,,,
,,881621457058,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457058,,,,,,,,,,,$15.44,,,,
,,881621457059,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457059,,,,,,,,,,,$15.44,,,,
,,881621457309,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457309,,,,,,,,,,,$15.44,,,,
,,881621457512,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,89.00,,,$66.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457512,,,,,,,,,,,$82.19,,,,
,,881621457513,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,11.67,,,$8.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457513,,,,,,,,,,,$24.19,,,,
,,881621457515,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,88.00,,,$66.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457515,,,,,,,,,,,$81.44,,,,
,,881621457554,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457554,,,,,,,,,,,$15.44,,,,
,,881621457560,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457560,,,,,,,,,,,$15.44,,,,
,,881621457795,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457795,,,,,,,,,,,$15.44,,,,
,,881621457911,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457911,,,,,,,,,,,$15.44,,,,
,,881621457914,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457914,,,,,,,,,,,$15.44,,,,
,,881621458053,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458053,,,,,,,,,,,$15.44,,,,
,,881621458245,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458245,,,,,,,,,,,$15.44,,,,
,,881621458246,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458246,,,,,,,,,,,$15.44,,,,
,,881621458248,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458248,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,881621458249,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458249,,,,,,,,,,,$15.44,,,,
,,881621458250,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458250,,,,,,,,,,,$15.44,,,,
,,881621458254,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458254,,,,,,,,,,,$15.44,,,,
,,881621458255,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458255,,,,,,,,,,,$15.44,,,,
,,881621458289,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458289,,,,,,,,,,,$15.44,,,,
,,881621458296,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,15.67,,,$11.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458296,,,,,,,,,,,$27.19,,,,
,,881621458298,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458298,,,,,,,,,,,$15.44,,,,
,,881621458299,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458299,,,,,,,,,,,$15.44,,,,
,,881621458300,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458300,,,,,,,,,,,$15.44,,,,
,,881621458674,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458674,,,,,,,,,,,$15.44,,,,
,,881621458776,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,47.33,,,$35.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458776,,,,,,,,,,,$50.94,,,,
,,881621458778,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,49.67,,,$37.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458778,,,,,,,,,,,$52.69,,,,
,,881621466268,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466268,,,,,,,,,,,$15.44,,,,
,,881621466275,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466275,,,,,,,,,,,$15.44,,,,
,,881621466282,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,15.33,,,$11.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466282,,,,,,,,,,,$26.94,,,,
,,881621466286,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,17.00,,,$12.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466286,,,,,,,,,,,$28.19,,,,
,,881621466287,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,25.67,,,$19.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,881621466287,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,6.00,,,$9.90,,,,
,,,,,,,,Total for 881621466287,,,,,,,,,,,$44.59,,,,
,,881621466289,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,15.67,,,$11.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,6.67,,,$11.00,,,,
,,,,,,,,Total for 881621466289,,,,,,,,,,,$38.19,,,,
,,881621466323,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466323,,,,,,,,,,,$15.44,,,,
,,881621466324,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,33.00,,,$24.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466324,,,,,,,,,,,$40.19,,,,
,,881621466412,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466412,,,,,,,,,,,$15.44,,,,
,,881621466528,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466528,,,,,,,,,,,$15.44,,,,
,,881621466529,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,44.33,,,$33.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466529,,,,,,,,,,,$48.69,,,,
,,881621466530,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,46.33,,,$34.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466530,,,,,,,,,,,$50.19,,,,
,,881621466633,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466633,,,,,,,,,,,$15.44,,,,
,,881621466635,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466635,,,,,,,,,,,$15.44,,,,
,,881621466638,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466638,,,,,,,,,,,$15.44,,,,
,,881621466639,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466639,,,,,,,,,,,$15.44,,,,
,,881621466642,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466642,,,,,,,,,,,$15.44,,,,
,,881621466644,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466644,,,,,,,,,,,$15.44,,,,
,,881621466771,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,52.67,,,$39.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466771,,,,,,,,,,,$54.94,,,,
,,881621466778,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466778,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,881621466784,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,52.33,,,$39.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466784,,,,,,,,,,,$54.69,,,,
,,881621466789,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466789,,,,,,,,,,,$15.44,,,,
,,881621466792,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466792,,,,,,,,,,,$15.44,,,,
,,881621466801,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,291.33,,,$218.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,46.67,,,$77.00,,,,
,,,,,,,,Total for 881621466801,,,,,,,,,,,$310.94,,,,
,,881621466835,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466835,,,,,,,,,,,$15.44,,,,
,,881621466836,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,43.67,,,$32.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,1.33,,,$2.20,,,,
,,,,,,,,Total for 881621466836,,,,,,,,,,,$50.39,,,,
,,881621466840,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,35.33,,,$26.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466840,,,,,,,,,,,$41.94,,,,
,,881621466842,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,149.67,,,$112.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,116.67,,,$192.50,,,,
,,,,,,,,Total for 881621466842,,,,,,,,,,,$320.19,,,,
,,881621466844,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,31.67,,,$23.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466844,,,,,,,,,,,$39.19,,,,
,,881621466879,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466879,,,,,,,,,,,$15.44,,,,
,,881621466950,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466950,,,,,,,,,,,$15.44,,,,
,,881621466951,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466951,,,,,,,,,,,$15.44,,,,
,,881621466983,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,1.00,,,$0.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$12.45,,,,1.00,,,$12.45,,,,
,,,,,,,,Total for 881621466983,,,,,,,,,,,$13.20,,,,
,,881621467000,,,90217-90101,,,Iridium Subscription Fee,,,,$47.99,,,,1.00,,,$47.99,,,,
,,,,,,,,Total for 881621467000,,,,,,,,,,,$47.99,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,881621467019,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,31.33,,,$23.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467019,,,,,,,,,,,$38.94,,,,
,,881621467020,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467020,,,,,,,,,,,$15.44,,,,
,,881621467054,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,17.33,,,$13.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,8.00,,,$13.20,,,,
,,,,,,,,Total for 881621467054,,,,,,,,,,,$41.64,,,,
,,881621467318,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,51.67,,,$38.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467318,,,,,,,,,,,$54.19,,,,
,,881621467360,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,91.33,,,$68.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467360,,,,,,,,,,,$83.94,,,,
,,881621467361,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,83.67,,,$62.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467361,,,,,,,,,,,$78.19,,,,
,,881621467362,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,97.33,,,$73.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467362,,,,,,,,,,,$88.44,,,,
,,881621467443,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467443,,,,,,,,,,,$15.44,,,,
,,881621467444,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467444,,,,,,,,,,,$15.44,,,,
,,881621467445,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,31.00,,,$23.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467445,,,,,,,,,,,$38.69,,,,
,,881621467686,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467686,,,,,,,,,,,$15.44,,,,
,,881621467702,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467702,,,,,,,,,,,$15.44,,,,
,,881621467703,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,39.00,,,$29.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467703,,,,,,,,,,,$44.69,,,,
,,881621467706,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467706,,,,,,,,,,,$15.44,,,,
,,881621467707,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467707,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,881621467747,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,2.33,,,$1.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$12.45,,,,1.00,,,$12.45,,,,
,,,,,,,,Total for 881621467747,,,,,,,,,,,$14.20,,,,
,,881622400953,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400953,,,,,,,,,,,$15.44,,,,
,,881622400954,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,43.67,,,$32.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400954,,,,,,,,,,,$48.19,,,,
,,881622400956,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400956,,,,,,,,,,,$15.44,,,,
,,881622400976,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400976,,,,,,,,,,,$15.44,,,,
,,881622400977,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400977,,,,,,,,,,,$15.44,,,,
,,881622400983,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,70.67,,,$53.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400983,,,,,,,,,,,$68.44,,,,
,,881622414212,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,2.67,,,$2.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$12.45,,,,1.00,,,$12.45,,,,
,,,,,,,,Total for 881622414212,,,,,,,,,,,$14.45,,,,
,,881622418431,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,1.00,,,$0.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$12.45,,,,1.00,,,$12.45,,,,
,,,,,,,,Total for 881622418431,,,,,,,,,,,$13.20,,,,
,,881622427818,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,0.67,,,$0.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$12.45,,,,1.00,,,$12.45,,,,
,,,,,,,,Total for 881622427818,,,,,,,,,,,$12.95,,,,
,,881622429819,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429819,,,,,,,,,,,$15.44,,,,
,,881622429820,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429820,,,,,,,,,,,$15.44,,,,
,,881622429821,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429821,,,,,,,,,,,$15.44,,,,
,,881622429822,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429822,,,,,,,,,,,$15.44,,,,
,,881622429823,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,39.33,,,$29.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,45.67,,,$75.35,,,,
,,,,,,,,Total for 881622429823,,,,,,,,,,,$120.29,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,881622429824,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,4.00,,,$6.60,,,,
,,,,,,,,Total for 881622429824,,,,,,,,,,,$22.04,,,,
,,881622429826,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,38.33,,,$28.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,62.67,,,$103.40,,,,
,,,,,,,,Total for 881622429826,,,,,,,,,,,$147.59,,,,
,,881622429827,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,56.00,,,$42.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,48.33,,,$79.75,,,,
,,,,,,,,Total for 881622429827,,,,,,,,,,,$137.19,,,,
,,881622429829,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,33.67,,,$55.55,,,,
,,,,,,,,Total for 881622429829,,,,,,,,,,,$70.99,,,,
,,881622429830,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,4.33,,,$7.15,,,,
,,,,,,,,Total for 881622429830,,,,,,,,,,,$22.59,,,,
,,881622429834,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,36.00,,,$27.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,46.67,,,$77.00,,,,
,,,,,,,,Total for 881622429834,,,,,,,,,,,$119.44,,,,
,,881622429838,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,46.33,,,$76.45,,,,
,,,,,,,,Total for 881622429838,,,,,,,,,,,$91.89,,,,
,,881622429842,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,6.67,,,$11.00,,,,
,,,,,,,,Total for 881622429842,,,,,,,,,,,$26.44,,,,
,,881622429843,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,36.67,,,$27.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,43.33,,,$71.50,,,,
,,,,,,,,Total for 881622429843,,,,,,,,,,,$114.44,,,,
,,881622430026,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622430026,,,,,,,,,,,$15.44,,,,
,,881622430113,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,0.67,,,$0.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$12.45,,,,1.00,,,$12.45,,,,
,,,,,,,,Total for 881622430113,,,,,,,,,,,$12.95,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,881622430782,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,19.67,,,$14.75,,,,
