,,,,,,,,Total for 881621455459,,,,,,,,,,,,$15.44,,,,
,,881621455461,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455461,,,,,,,,,,,,$15.44,,,,
,,881621455590,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455590,,,,,,,,,,,,$15.44,,,,
,,881621455718,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455718,,,,,,,,,,,,$15.44,,,,
,,881621455793,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455793,,,,,,,,,,,,$15.44,,,,
,,881621455794,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455794,,,,,,,,,,,,$15.44,,,,
,,881621455795,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455795,,,,,,,,,,,,$15.44,,,,
,,881621455798,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455798,,,,,,,,,,,,$15.44,,,,
,,881621455920,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621455920,,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,
1305M319FNRMA,,881621456216,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
0221 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621456216,,,,,,,,,,,,$15.44,,,,
10/11/2019 -,,,,,,,,,,,,,,,,,,,,,,,,
09/14/2021,,881621456219,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,21.00,,,$15.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456219,,,,,,,,,,,,$31.19,,,,
,,881621456637,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,25.67,,,$19.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456637,,,,,,,,,,,,$34.69,,,,
,,881621456941,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456941,,,,,,,,,,,,$15.44,,,,
,,881621456945,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456945,,,,,,,,,,,,$15.44,,,,
,,881621456953,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,8.67,,,$6.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621456953,,,,,,,,,,,,$21.94,,,,
,,881621457058,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457058,,,,,,,,,,,,$15.44,,,,
,,881621457059,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457059,,,,,,,,,,,,$15.44,,,,
,,881621457309,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457309,,,,,,,,,,,,$15.44,,,,
,,881621457512,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,89.67,,,$67.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457512,,,,,,,,,,,,$82.69,,,,
,,881621457513,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,84.67,,,$63.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457513,,,,,,,,,,,,$78.94,,,,
,,881621457515,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457515,,,,,,,,,,,,$15.44,,,,
,,881621457554,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457554,,,,,,,,,,,,$15.44,,,,
,,881621457560,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,10.67,,,$8.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457560,,,,,,,,,,,,$23.44,,,,
,,881621457795,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457795,,,,,,,,,,,,$15.44,,,,
,,881621457911,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621457911,,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001",,881621457914,,,,,,,,,,,$0.75,,,,50.33,,,$37.75,,,,
10/11/2019 -,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
09/14/2021,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621457914,,,,,,,,,,,,$53.19,,,,
,,881621458053,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458053,,,,,,,,,,,,$15.44,,,,
,,881621458245,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458245,,,,,,,,,,,,$15.44,,,,
,,881621458246,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458246,,,,,,,,,,,,$15.44,,,,
,,881621458248,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458248,,,,,,,,,,,,$15.44,,,,
,,881621458249,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458249,,,,,,,,,,,,$15.44,,,,
,,881621458250,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458250,,,,,,,,,,,,$15.44,,,,
,,881621458254,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458254,,,,,,,,,,,,$15.44,,,,
,,881621458255,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458255,,,,,,,,,,,,$15.44,,,,
,,881621458289,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458289,,,,,,,,,,,,$15.44,,,,
,,881621458296,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458296,,,,,,,,,,,,$15.44,,,,
,,881621458298,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458298,,,,,,,,,,,,$15.44,,,,
,,881621458299,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458299,,,,,,,,,,,,$15.44,,,,
,,881621458300,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458300,,,,,,,,,,,,$15.44,,,,
,,881621458674,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.33,,,$5.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458674,,,,,,,,,,,,$20.94,,,,
,,881621458776,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,42.00,,,$31.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458776,,,,,,,,,,,,$46.94,,,,
,,881621458778,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,40.33,,,$30.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621458778,,,,,,,,,,,,$45.69,,,,
,,881621466268,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466268,,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,
1305M319FNRMA,,881621466275,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
0221 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621466275,,,,,,,,,,,,$15.44,,,,
10/11/2019 -,,,,,,,,,,,,,,,,,,,,,,,,
09/14/2021,,881621466282,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,13.67,,,$10.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466282,,,,,,,,,,,,$25.69,,,,
,,881621466286,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,18.67,,,$14.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466286,,,,,,,,,,,,$29.44,,,,
,,881621466287,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,18.00,,,$13.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466287,,,,,,,,,,,,$28.94,,,,
,,881621466289,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466289,,,,,,,,,,,,$15.44,,,,
,,881621466323,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466323,,,,,,,,,,,,$15.44,,,,
,,881621466324,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,34.00,,,$25.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466324,,,,,,,,,,,,$40.94,,,,
,,881621466412,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,52.67,,,$39.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466412,,,,,,,,,,,,$54.94,,,,
,,881621466528,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466528,,,,,,,,,,,,$15.44,,,,
,,881621466529,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.33,,,$5.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466529,,,,,,,,,,,,$20.94,,,,
,,881621466530,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.00,,,$1.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466530,,,,,,,,,,,,$16.94,,,,
,,881621466633,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466633,,,,,,,,,,,,$15.44,,,,
,,881621466635,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,29.67,,,$22.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466635,,,,,,,,,,,,$37.69,,,,
,,881621466638,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466638,,,,,,,,,,,,$15.44,,,,
,,881621466639,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466639,,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,
1305M319FNRMA,,881621466642,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
0221 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621466642,,,,,,,,,,,,$15.44,,,,
10/11/2019 -,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
09/14/2021,,881621466644,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621466644,,,,,,,,,,,,$15.44,,,,
,,881621466771,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,78.33,,,$58.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466771,,,,,,,,,,,,$74.19,,,,
,,881621466778,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466778,,,,,,,,,,,,$15.44,,,,
,,881621466784,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466784,,,,,,,,,,,,$15.44,,,,
,,881621466789,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,32.00,,,$24.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466789,,,,,,,,,,,,$39.44,,,,
,,881621466792,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466792,,,,,,,,,,,,$15.44,,,,
,,881621466801,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466801,,,,,,,,,,,,$15.44,,,,
,,881621466835,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466835,,,,,,,,,,,,$15.44,,,,
,,881621466836,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,20.00,,,$15.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466836,,,,,,,,,,,,$30.44,,,,
,,881621466840,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466840,,,,,,,,,,,,$15.44,,,,
,,881621466842,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466842,,,,,,,,,,,,$15.44,,,,
,,881621466844,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,14.67,,,$11.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data,,,,,$1.65,,,,6.33,,,$10.45,,,,
,,,,,,,,Call,,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621466844,,,,,,,,,,,,$36.89,,,,
,,881621466879,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466879,,,,,,,,,,,,$15.44,,,,
,,881621466950,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466950,,,,,,,,,,,,$15.44,,,,
,,881621466983,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,52.67,,,$39.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621466983,,,,,,,,,,,,$54.94,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001",,881621467019,,,,,,,,,,,$0.75,,,,33.00,,,$24.75,,,,
10/11/2019 -,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
09/14/2021,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total for 881621467019,,,,,,,,,,,,$40.19,,,,
,,881621467020,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,3.33,,,$2.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467020,,,,,,,,,,,,$17.94,,,,
,,881621467054,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467054,,,,,,,,,,,,$15.44,,,,
,,881621467318,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,44.33,,,$33.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467318,,,,,,,,,,,,$48.69,,,,
,,881621467360,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467360,,,,,,,,,,,,$15.44,,,,
,,881621467361,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467361,,,,,,,,,,,,$15.44,,,,
,,881621467362,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,100.00,,,$75.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467362,,,,,,,,,,,,$90.44,,,,
,,881621467443,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467443,,,,,,,,,,,,$15.44,,,,
,,881621467444,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467444,,,,,,,,,,,,$15.44,,,,
,,881621467445,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,31.00,,,$23.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467445,,,,,,,,,,,,$38.69,,,,
,,881621467686,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467686,,,,,,,,,,,,$15.44,,,,
,,881621467702,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467702,,,,,,,,,,,,$15.44,,,,
,,881621467703,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467703,,,,,,,,,,,,$15.44,,,,
,,881621467706,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467706,,,,,,,,,,,,$15.44,,,,
,,881621467707,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,125.67,,,$94.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881621467707,,,,,,,,,,,,$109.69,,,,
,,881621467747,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,27.67,,,$20.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,881621467747,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,,$1.65,,,,62.00,,,$102.30,,,,
,,,,,,,,Total for 881621467747,,,,,,,,,,,,$138.49,,,,
,,881622400953,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400953,,,,,,,,,,,,$15.44,,,,
,,881622400954,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,35.67,,,$26.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400954,,,,,,,,,,,,$42.19,,,,
,,881622400956,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400956,,,,,,,,,,,,$15.44,,,,
,,881622400976,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400976,,,,,,,,,,,,$15.44,,,,
,,881622400977,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,34.33,,,$25.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400977,,,,,,,,,,,,$41.19,,,,
,,881622400983,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622400983,,,,,,,,,,,,$15.44,,,,
,,881622414212,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.33,,,$5.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,,$1.65,,,,2.33,,,$3.85,,,,
,,,,,,,,Total for 881622414212,,,,,,,,,,,,$24.79,,,,
,,881622418431,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,,$1.65,,,,2.33,,,$3.85,,,,
,,,,,,,,Total for 881622418431,,,,,,,,,,,,$23.04,,,,
,,881622427818,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,50.67,,,$38.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622427818,,,,,,,,,,,,$53.44,,,,
,,881622429819,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429819,,,,,,,,,,,,$15.44,,,,
,,881622429820,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429820,,,,,,,,,,,,$15.44,,,,
,,881622429821,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,21.33,,,$16.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429821,,,,,,,,,,,,$31.44,,,,
,,881622429822,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,21.33,,,$16.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429822,,,,,,,,,,,,$31.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,881622429823,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,18.33,,,$13.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429823,,,,,,,,,,,,$29.19,,,,
,,881622429824,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,36.33,,,$27.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,,$1.65,,,,30.00,,,$49.50,,,,
,,,,,,,,Total for 881622429824,,,,,,,,,,,,$92.19,,,,
,,881622429826,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,17.67,,,$13.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429826,,,,,,,,,,,,$28.69,,,,
,,881622429827,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,17.00,,,$12.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429827,,,,,,,,,,,,$28.19,,,,
,,881622429829,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,,$1.65,,,,4.67,,,$7.70,,,,
,,,,,,,,Total for 881622429829,,,,,,,,,,,,$26.39,,,,
,,881622429830,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,24.67,,,$18.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881622429830,,,,,,,,,,,,$33.94,,,,
,,881622429834,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,21.00,,,$15.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,,$15.44,,,,1.00,,,$15.44,,,,
