Bill To:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOAA Pacific
FINANCIAL MANAGEMENT DIVISION 7600 SAND POINT WAY NE
SEATTLE, WA 98115-6349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terms: NET 30,,,,,Due Date: 05/15/2021,,,,,,,,,,,,"Amount Due: $15,034.67",,,,,,,,,,,,
Payments by Check,,,,,Payments by Wire Transfer,,,,,,,,,,,,,,,,,,,,,,,,
Payable to:,,,,,Account Name: Inmarsat Government Inc.,,,,,,,,,,,,,,,,,,,,,,,,
Inmarsat Government Inc.,,,,,"Address: 11600 Sunrise Valley Drive, Suite 200,",,,,,,,,,,,,,,,,,,,,,,,,
Remittance Address:,,,,,"Reston, VA 20191",,,,,,,,,,,,,,,,,,,,,,,,
Inmarsat Government,,,,,Bank Name: Citibank,,,,,,,,,,,,,,,,,,,,,,,,
Attn: Accounts Receivable,,,,,"City/State: Reston, VA",,,,,,,,,,,,,,,,,,,,,,,,
"11600 Sunrise Valley Drive,",,,,,Account Number: 15437371,,,,,,,,,,,,,,,,,,,,,,,,
"Suite 200, Reston, VA 20191",,,,,A/T ABA No: 254070116,,,,,,,,,,,,,,,,,,,,,,,,
703-621-6450,,,,,Swift Code (for international wires): Citius 33,,,,,,,,,,,,,,,,,,,,,,,,
Purchase Orders on this Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1305M319FNRMA
0221 P20001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Usage Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product Code,,Description,,,,,,,,,,,Amount,,,,,,,,,,,,,,,,
,,,3/31/2021 7:10:37 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.67,,,,$0.50,,,,,,
,,,3/31/2021 1:10:37 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.67,,,,$0.50,,,,,,
,,,3/31/2021 7:10:37 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.67,,,,$0.50,,,,,,
,,,Total for 881622400954,,,,,,,,,,,,,,,,,,,,$12.50,,,,,,
"881622400976
1305M319FNRMA02
21 P20001",,,3/15/2021 6:26:28 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,Total for 881622400976,,,,,,,,,,,,,,,,,,,,$0.25,,,,,,
"881622400977
1305M319FNRMA02
21 P20001",,,3/12/2021 4:05:27 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/12/2021 4:10:42 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/12/2021 7:18:37 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/13/2021 12:15:28 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/13/2021 6:16:30 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/13/2021 12:16:23 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/13/2021 6:16:07 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/14/2021 12:16:24 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/14/2021 6:15:30 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/14/2021 12:15:45 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/14/2021 6:17:53 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.67,,,,$0.50,,,,,,
,,,3/15/2021 12:15:28 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/15/2021 6:15:33 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/15/2021 12:15:29 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/15/2021 5:25:22 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/15/2021 6:15:29 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/15/2021 6:19:55 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/16/2021 12:15:32 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/16/2021 6:15:44 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/16/2021 12:15:29 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/16/2021 6:15:29 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/17/2021 12:15:31 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/17/2021 6:15:29 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
"MSISDN
PO Number",,,Call Date,,,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,,,
"881622400977
1305M319FNRMA02
21 P20001",,,3/17/2021 12:15:41 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,Total for 881622400977,,,,,,,,,,,,,,,,,,,,$6.25,,,,,,
"881622414212
1305M319FNRMA02
21 P20001",,,3/12/2021 7:34:53 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.67,,,,$1.25,,,,,,
,,,3/17/2021 11:19:24 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/17/2021 11:38:50 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/17/2021 11:58:20 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 12:17:34 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 12:37:01 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 12:49:01 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
,,,3/18/2021 3:20:53 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/18/2021 11:30:31 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/19/2021 11:30:46 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/12/2021 8:37:19 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,2.33,,,,$3.85,,,,,,
,,,3/1/2021 7:41:57 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/1/2021 7:43:27 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,3.00,,,,$4.95,,,,,,
,,,3/2/2021 12:17:35 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,6.33,,,,$10.45,,,,,,
,,,3/2/2021 4:51:15 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/2/2021 4:52:37 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/2/2021 9:27:15 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/2/2021 9:28:41 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,4.33,,,,$7.15,,,,,,
,,,3/2/2021 2:00:45 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/2/2021 2:02:12 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/2/2021 2:07:43 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,1.00,,,,$1.65,,,,,,
,,,3/2/2021 2:09:06 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,3.67,,,,$6.05,,,,,,
,,,3/3/2021 7:23:36 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,4.00,,,,$6.60,,,,,,
,,,3/3/2021 11:59:05 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,8.33,,,,$13.75,,,,,,
,,,3/4/2021 4:34:57 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,5.33,,,,$8.80,,,,,,
,,,3/4/2021 9:07:50 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,6.33,,,,$10.45,,,,,,
,,,3/4/2021 9:30:56 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,1.00,,,,$1.65,,,,,,
,,,3/4/2021 9:32:20 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/4/2021 6:49:04 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,,5.00,,,,$8.25,,,,,,
,,,3/2/2021 4:53:59 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256443784 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/2/2021 4:55:24 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256443784 ],,,,,,$1.65,,,,,4.33,,,,$7.15,,,,,,
,,,3/2/2021 2:03:35 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256443784 ],,,,,,$1.65,,,,,3.67,,,,$6.05,,,,,,
,,,3/4/2021 9:33:46 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256443784 ],,,,,,$1.65,,,,,12.00,,,,$19.80,,,,,,
"MSISDN
PO Number",,,Call Date,,,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,,,
"881622414212
1305M319FNRMA02
21 P20001",,,3/4/2021 2:16:00 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256443784 ],,,,,,$1.65,,,,,5.67,,,,$9.35,,,,,,
,,,Total for 881622414212,,,,,,,,,,,,,,,,,,,,$150.60,,,,,,
"881622427818
1305M319FNRMA02
21 P20001",,,3/2/2021 10:04:39 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/2/2021 10:06:43 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.67,,,,$4.25,,,,,,
,,,3/2/2021 10:38:38 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,2.33,,,,$3.85,,,,,,
,,,Total for 881622427818,,,,,,,,,,,,,,,,,,,,$8.35,,,,,,
"881622429821
1305M319FNRMA02
21 P20001",,,3/21/2021 3:56:03 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/21/2021 4:17:12 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/21/2021 4:37:01 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/21/2021 4:56:50 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/21/2021 5:17:31 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/21/2021 5:36:50 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/21/2021 5:56:36 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/21/2021 6:16:30 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/21/2021 6:36:31 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/21/2021 6:56:11 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/21/2021 7:15:40 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.67,,,,$4.25,,,,,,
,,,3/21/2021 7:25:31 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/22/2021 9:45:40 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,Total for 881622429821,,,,,,,,,,,,,,,,,,,,$33.00,,,,,,
"881622429822
1305M319FNRMA02
21 P20001",,,3/18/2021 10:55:58 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,4.00,,,,$3.00,,,,,,
,,,3/18/2021 11:01:26 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/18/2021 11:20:44 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/18/2021 11:40:51 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/19/2021 12:00:51 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/19/2021 12:20:53 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/19/2021 12:40:42 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
,,,3/19/2021 12:45:43 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/19/2021 1:04:24 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/19/2021 1:24:20 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/19/2021 1:44:15 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.00,,,,$1.50,,,,,,
,,,3/19/2021 1:49:00 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.67,,,,$1.25,,,,,,
,,,3/19/2021 2:07:50 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/19/2021 2:26:34 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/19/2021 6:04:01 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.67,,,,$2.75,,,,,,
,,,3/19/2021 6:08:07 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/29/2021 7:04:23 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,4.00,,,,$3.00,,,,,,
,,,3/29/2021 7:08:48 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.33,,,,$4.75,,,,,,
,,,Total for 881622429822,,,,,,,,,,,,,,,,,,,,$41.00,,,,,,
"881622429823
1305M319FNRMA02
21 P20001",,,3/23/2021 10:04:21 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.33,,,,$4.75,,,,,,
,,,3/23/2021 10:27:21 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/23/2021 10:47:32 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/23/2021 11:07:21 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/23/2021 11:26:41 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/23/2021 11:46:21 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/23/2021 12:06:01 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
,,,3/23/2021 12:08:47 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/23/2021 12:26:51 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/23/2021 12:46:12 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
"MSISDN
PO Number",,,Call Date,,,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,,,
"881622429823
1305M319FNRMA02
21 P20001",,,3/23/2021 12:56:20 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
,,,3/24/2021 2:19:43 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.00,,,,$4.50,,,,,,
,,,Total for 881622429823,,,,,,,,,,,,,,,,,,,,$28.75,,,,,,
"881622429829
1305M319FNRMA02
21 P20001",,,3/12/2021 7:46:47 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.67,,,,$1.25,,,,,,
,,,3/17/2021 11:49:20 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 12:09:00 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 12:28:41 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/18/2021 12:48:30 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 1:08:12 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 1:18:41 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
,,,3/18/2021 3:50:14 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/18/2021 11:18:00 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/19/2021 11:18:04 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/12/2021 7:58:28 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,2.33,,,,$3.85,,,,,,
,,,Total for 881622429829,,,,,,,,,,,,,,,,,,,,$24.35,,,,,,
"881622430782
1305M319FNRMA02
21 P20001",,,3/24/2021 10:46:51 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,Total for 881622430782,,,,,,,,,,,,,,,,,,,,$0.25,,,,,,
"881622431380
1305M319FNRMA02
21 P20001",,,3/12/2021 7:40:07 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.67,,,,$1.25,,,,,,
,,,3/12/2021 7:41:58 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.67,,,,$1.25,,,,,,
,,,3/17/2021 11:49:30 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/18/2021 12:09:21 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/18/2021 12:29:21 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 12:49:00 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 1:08:30 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 1:18:41 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.67,,,,$1.25,,,,,,
,,,3/18/2021 3:51:04 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,4.00,,,,$3.00,,,,,,
,,,3/18/2021 11:25:00 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/19/2021 11:25:02 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.00,,,,$1.50,,,,,,
,,,3/19/2021 11:27:28 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/19/2021 11:28:20 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.00,,,,$1.50,,,,,,
,,,3/12/2021 8:08:43 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,2.00,,,,$3.30,,,,,,
,,,3/12/2021 8:10:58 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,2.67,,,,$4.40,,,,,,
,,,Total for 881622431380,,,,,,,,,,,,,,,,,,,,$30.70,,,,,,
"881622431383
1305M319FNRMA02
21 P20001",,,3/12/2021 8:21:39 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.67,,,,$1.25,,,,,,
,,,3/17/2021 11:49:30 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 12:09:10 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/18/2021 12:29:00 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/18/2021 12:49:00 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.00,,,,$1.50,,,,,,
,,,3/18/2021 12:53:32 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/18/2021 1:11:41 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/18/2021 1:19:00 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.00,,,,$1.50,,,,,,
,,,3/18/2021 1:21:36 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.00,,,,$0.75,,,,,,
,,,3/18/2021 3:52:00 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/18/2021 11:12:31 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/19/2021 11:12:30 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/12/2021 8:30:42 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/12/2021 8:32:08 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,2.67,,,,$4.40,,,,,,
,,,Total for 881622431383,,,,,,,,,,,,,,,,,,,,$26.95,,,,,,
"MSISDN
PO Number",,,Call Date,,,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,,,
"881622431387
1305M319FNRMA02
21 P20001",,,3/21/2021 7:50:31 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,7.00,,,,$5.25,,,,,,
,,,3/21/2021 8:14:25 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
,,,3/21/2021 8:17:09 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,3/21/2021 8:39:20 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
